# 64 Phase Filters
# Single Set of Coefficients

# Kernel ius: 
#  y = 1/sqrt(2*pi*s)*exp(-x^2/(2*s^2)) 
# with s = 0.38

# The original filename is:
# GS_Sharpness_065.txt

# Coefficients
   4, 120,   4,   0
   3, 120,   5,   0
   3, 120,   5,   0
   3, 120,   5,   0
   2, 120,   6,   0
   2, 119,   7,   0
   2, 119,   7,   0
   2, 118,   8,   0
   2, 117,   9,   0
   1, 117,  10,   0
   1, 116,  11,   0
   1, 115,  12,   0
   1, 114,  13,   0
   1, 113,  14,   0
   1, 111,  16,   0
   1, 110,  17,   0
   1, 108,  19,   0
   1, 106,  21,   0
   0, 105,  23,   0
   0, 102,  26,   0
   0, 100,  28,   0
   0,  98,  30,   0
   0,  95,  33,   0
   0,  93,  35,   0
   0,  90,  38,   0
   0,  87,  41,   0
   0,  84,  44,   0
   0,  81,  47,   0
   0,  78,  50,   0
   0,  74,  54,   0
   0,  71,  57,   0
   0,  67,  61,   0
   0,  64,  64,   0
   0,  61,  67,   0
   0,  57,  71,   0
   0,  54,  74,   0
   0,  50,  78,   0
   0,  47,  81,   0
   0,  44,  84,   0
   0,  41,  87,   0
   0,  38,  90,   0
   0,  35,  93,   0
   0,  33,  95,   0
   0,  30,  98,   0
   0,  28, 100,   0
   0,  26, 102,   0
   0,  23, 105,   0
   0,  21, 106,   1
   0,  19, 108,   1
   0,  17, 110,   1
   0,  16, 111,   1
   0,  14, 113,   1
   0,  13, 114,   1
   0,  12, 115,   1
   0,  11, 116,   1
   0,  10, 117,   1
   0,   9, 117,   2
   0,   8, 118,   2
   0,   7, 119,   2
   0,   7, 119,   2
   0,   6, 120,   2
   0,   5, 120,   3
   0,   5, 120,   3
   0,   5, 120,   3

