# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# CRT Simulation (S-Video)_H.txt

# Coefficients
  24,  84,  20,   0
  24,  84,  21,  -0
  22,  84,  22,  -0
  20,  84,  24,  -0
  18,  84,  26,   0
  16,  84,  28,   0
  14,  84,  29,   1
  13,  83,  31,   1
  12,  83,  32,   1
  11,  82,  33,   1
  10,  82,  35,   1
  10,  81,  36,   1
   9,  80,  38,   1
   8,  79,  40,   1
   7,  79,  41,   1
   7,  78,  42,   1
   6,  77,  44,   1
   5,  76,  46,   1
   5,  75,  47,   2
   4,  73,  49,   2
   4,  72,  50,   2
   4,  71,  51,   2
   3,  70,  53,   2
   3,  68,  54,   2
   3,  67,  56,   2
   3,  65,  58,   2
   2,  64,  60,   2
   2,  63,  61,   2
   2,  62,  62,   2
   2,  62,  62,   2
   2,  62,  62,   2
   2,  62,  62,   2
   2,  62,  62,   2
   2,  61,  63,   2
   2,  60,  64,   2
   2,  58,  65,   3
   2,  56,  67,   3
   2,  54,  68,   3
   2,  53,  70,   3
   2,  51,  71,   4
   2,  50,  72,   4
   2,  49,  73,   4
   2,  47,  75,   5
   1,  46,  76,   5
   1,  44,  77,   6
   1,  42,  78,   7
   1,  41,  79,   7
   1,  40,  79,   8
   1,  38,  80,   9
   1,  36,  81,  10
   1,  35,  82,  10
   1,  33,  82,  11
   1,  32,  83,  12
   1,  31,  83,  13
   1,  29,  84,  14
   0,  28,  84,  16
   0,  26,  84,  18
  -0,  24,  84,  20
  -0,  22,  84,  22
  -0,  21,  84,  24
   0,  20,  84,  24
   0,  21,  84,  23
   1,  22,  84,  22
   2,  23,  84,  21

