# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# CRT Simulation (S-Video)_V.txt

# Coefficients
  20, 108,   0,  -0
  16, 108,   1,  -0
  13, 108,   2,  -0
  11, 108,   4,  -0
  10, 106,   7,   0
   9, 104,  10,   0
   9, 102,  12,   0
   8, 101,  14,   0
   8, 100,  15,  -0
   8,  99,  15,  -0
   7,  97,  14,  -0
   7,  93,  15,   0
   6,  86,  16,   0
   5,  79,  19,   0
   5,  73,  24,   0
   4,  70,  27,   0
   3,  72,  29,  -0
   2,  77,  28,  -0
   1,  80,  25,  -0
   1,  79,  21,   0
   0,  71,  18,   0
  -0,  59,  17,   0
  -0,  46,  17,   0
  -0,  36,  18,   0
   0,  31,  20,  -0
   0,  30,  22,  -0
   0,  31,  23,  -0
   0,  32,  24,   0
   0,  32,  25,   0
  -0,  32,  26,   0
  -0,  30,  27,   0
  -0,  29,  28,   0
   0,  28,  29,  -0
   0,  27,  30,  -0
   0,  26,  32,  -0
   0,  25,  32,   0
   0,  24,  32,   0
  -0,  23,  31,   0
  -0,  22,  30,   0
  -0,  20,  31,   0
   0,  18,  36,  -0
   0,  17,  46,  -0
   0,  17,  59,  -0
   0,  18,  71,   0
   0,  21,  79,   1
  -0,  25,  80,   1
  -0,  28,  77,   2
  -0,  29,  72,   3
   0,  27,  70,   4
   0,  24,  73,   5
   0,  19,  79,   5
   0,  16,  86,   6
   0,  15,  93,   7
  -0,  14,  97,   7
  -0,  15,  99,   8
  -0,  15, 100,   8
   0,  14, 101,   8
   0,  12, 102,   9
   0,  10, 104,   9
   0,   7, 106,  10
  -0,   4, 108,  11
  -0,   2, 108,  13
  -0,   1, 108,  16
  -0,   0, 108,  20

