# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# CRT Simulation (Composite)_H.txt

# Coefficients
  32,  62,  32,   2
  32,  62,  32,   3
  31,  61,  33,   3
  31,  61,  33,   4
  30,  60,  34,   4
  29,  59,  35,   4
  29,  59,  35,   5
  28,  58,  36,   5
  28,  58,  36,   6
  28,  58,  36,   7
  27,  57,  37,   7
  27,  57,  37,   8
  26,  56,  38,   8
  25,  55,  39,   8
  25,  55,  39,   9
  24,  54,  40,   9
  24,  54,  40,  10
  24,  54,  40,  11
  23,  53,  41,  11
  23,  53,  41,  12
  22,  52,  42,  12
  21,  51,  43,  12
  21,  51,  43,  13
  20,  50,  44,  13
  20,  50,  44,  14
  20,  50,  44,  15
  19,  49,  45,  15
  19,  49,  45,  16
  18,  48,  46,  16
  17,  47,  47,  16
  17,  47,  47,  17
  16,  47,  47,  17
  16,  46,  48,  18
  16,  45,  49,  19
  15,  45,  49,  19
  15,  44,  50,  20
  14,  44,  50,  20
  13,  44,  50,  20
  13,  43,  51,  21
  12,  43,  51,  21
  12,  42,  52,  22
  12,  41,  53,  23
  11,  41,  53,  23
  11,  40,  54,  24
  10,  40,  54,  24
   9,  40,  54,  24
   9,  39,  55,  25
   8,  39,  55,  25
   8,  38,  56,  26
   8,  37,  57,  27
   7,  37,  57,  27
   7,  36,  58,  28
   6,  36,  58,  28
   5,  36,  58,  28
   5,  35,  59,  29
   4,  35,  59,  29
   4,  34,  60,  30
   4,  33,  61,  31
   3,  33,  61,  31
   3,  32,  62,  32
   2,  32,  62,  32
   1,  32,  62,  32
   1,  32,  62,  32
   0,  32,  62,  32

