# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# Bicubic.txt

# Coefficients
   0, 128,   0,   0
  -1, 128,   1,  -0
  -2, 128,   2,  -0
  -3, 127,   4,  -0
  -4, 127,   5,  -0
  -4, 126,   6,  -0
  -5, 125,   8,  -1
  -6, 124,  10,  -1
  -6, 123,  12,  -1
  -7, 122,  14,  -1
  -7, 120,  16,  -1
  -8, 120,  18,  -2
  -8, 118,  20,  -2
  -8, 116,  22,  -2
  -9, 115,  24,  -2
  -9, 113,  27,  -3
  -9, 111,  29,  -3
  -9, 109,  31,  -3
  -9, 107,  34,  -4
  -9, 104,  37,  -4
  -9, 102,  39,  -4
  -9, 100,  42,  -5
  -9,  98,  44,  -5
  -9,  95,  47,  -5
  -9,  93,  50,  -6
  -9,  90,  53,  -6
  -9,  88,  55,  -6
  -9,  85,  58,  -7
  -9,  83,  61,  -7
  -9,  80,  64,  -7
  -8,  77,  66,  -7
  -8,  75,  69,  -8
  -8,  72,  72,  -8
  -8,  69,  75,  -8
  -7,  66,  77,  -8
  -7,  64,  80,  -9
  -7,  61,  83,  -9
  -7,  58,  85,  -9
  -6,  55,  88,  -9
  -6,  53,  90,  -9
  -6,  50,  93,  -9
  -5,  47,  95,  -9
  -5,  44,  98,  -9
  -5,  42, 100,  -9
  -4,  39, 102,  -9
  -4,  37, 104,  -9
  -4,  34, 107,  -9
  -3,  31, 109,  -9
  -3,  29, 111,  -9
  -3,  27, 113,  -9
  -2,  24, 115,  -9
  -2,  22, 116,  -8
  -2,  20, 118,  -8
  -2,  18, 120,  -8
  -1,  16, 120,  -7
  -1,  14, 122,  -7
  -1,  12, 123,  -6
  -1,  10, 124,  -6
  -1,   8, 125,  -5
  -0,   6, 126,  -4
  -0,   5, 127,  -4
  -0,   4, 127,  -3
  -0,   2, 128,  -2
  -0,   1, 128,  -1

