# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# Scanlines_15.txt

# Coefficients
   5, 118,   5,   0
   5, 117,   6,   0
   4, 117,   6,   0
   4, 115,   7,   0
   3, 113,   7,   0
   3, 111,   8,   0
   3, 108,   9,   0
   2, 104,   9,   0
   2, 100,  10,   0
   2,  96,  10,   0
   2,  92,  11,   0
   1,  87,  11,   0
   1,  82,  12,   0
   1,  76,  12,   0
   1,  71,  12,   0
   1,  66,  13,   0
   1,  60,  13,   0
   0,  55,  13,   0
   0,  50,  13,   0
   0,  45,  13,   0
   0,  40,  12,   0
   0,  36,  12,   0
   0,  31,  12,   0
   0,  28,  11,   0
   0,  24,  11,   0
   0,  21,  11,   0
   0,  18,  10,   0
   0,  16,  10,   0
   0,  14,   9,   0
   0,  12,   9,   0
   0,  11,   9,   0
   0,  10,   9,   0
   0,  10,  10,   0
   0,   9,  10,   0
   0,   9,  11,   0
   0,   9,  12,   0
   0,   9,  14,   0
   0,  10,  16,   0
   0,  10,  18,   0
   0,  11,  21,   0
   0,  11,  24,   0
   0,  11,  28,   0
   0,  12,  31,   0
   0,  12,  36,   0
   0,  12,  40,   0
   0,  13,  45,   0
   0,  13,  50,   0
   0,  13,  55,   0
   0,  13,  60,   1
   0,  13,  66,   1
   0,  12,  71,   1
   0,  12,  76,   1
   0,  12,  82,   1
   0,  11,  87,   1
   0,  11,  92,   2
   0,  10,  96,   2
   0,  10, 100,   2
   0,   9, 104,   2
   0,   9, 108,   3
   0,   8, 111,   3
   0,   7, 113,   3
   0,   7, 115,   4
   0,   6, 117,   4
   0,   6, 117,   5

