# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# LCD_Effect_Br_01_HV.txt

# Coefficients
   0, 128,   0,  -0
  -0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
   0, 128,   0,   0
   0, 128,  -0,  -0
   0, 128,  -0,  -0
   0, 128,  -0,  -0
   0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
   0, 128,   0,   0
   0, 128,  -0,  -0
   0, 128,  -0,  -0
   0, 128,  -0,  -0
   0, 128,   0,   0
  -0, 128,   0,   0
  -0, 129,   0,   0
  -0, 129,   0,   0
   0, 130,   0,   0
   0, 131,  -0,  -0
   0, 132,  -1,  -0
   0, 134,  -0,  -0
   0, 135,   0,   0
  -0, 136,   1,   0
  -0, 135,   4,   0
  -0, 132,   9,   0
   0, 126,  16,   0
   0, 116,  27,  -0
   0, 103,  40,  -0
   0,  87,  55,  -0
   0,  71,  71,   0
  -0,  55,  87,   0
  -0,  40, 103,   0
  -0,  27, 116,   0
   0,  16, 126,   0
   0,   9, 132,  -0
   0,   4, 135,  -0
   0,   1, 136,  -0
   0,   0, 135,   0
  -0,  -0, 134,   0
  -0,  -1, 132,   0
  -0,  -0, 131,   0
   0,   0, 130,   0
   0,   0, 129,  -0
   0,   0, 129,  -0
   0,   0, 128,  -0
   0,   0, 128,   0
  -0,  -0, 128,   0
  -0,  -0, 128,   0
  -0,  -0, 128,   0
   0,   0, 128,   0
   0,   0, 128,  -0
   0,   0, 128,  -0
   0,   0, 128,  -0
   0,   0, 128,   0
  -0,  -0, 128,   0
  -0,  -0, 128,   0
  -0,  -0, 128,   0
   0,   0, 128,   0
   0,   0, 128,  -0
   0,   0, 128,  -0
   0,   0, 128,  -0

