# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# LCD_NN_Type3_060_V.txt

# Coefficients
   0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
   0, 128,   0,   0
   0, 128,  -0,  -0
   0, 128,  -0,  -0
   0, 128,  -0,  -0
   0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
  -0, 128,   0,   0
   0, 128,   0,   0
   0, 128,  -0,  -0
   0, 129,  -0,  -0
   0, 129,  -0,  -0
   0, 128,   0,   0
  -0, 127,   0,   0
  -0, 126,   0,   0
  -0, 126,   0,   0
   0, 128,   0,   0
   0, 132,  -1,  -0
   0, 136,  -1,  -0
   0, 136,  -1,  -0
   0, 128,   0,   0
  -0, 111,   2,   0
  -0,  88,   6,   0
  -0,  64,  10,   0
   0,  45,  15,   0
   0,  34,  20,  -0
   0,  30,  25,  -0
   0,  30,  28,  -0
   0,  30,  30,   0
  -0,  28,  30,   0
  -0,  25,  30,   0
  -0,  20,  34,   0
   0,  15,  45,   0
   0,  10,  64,  -0
   0,   6,  88,  -0
   0,   2, 111,  -0
   0,   0, 128,   0
  -0,  -1, 136,   0
  -0,  -1, 136,   0
  -0,  -1, 132,   0
   0,   0, 128,   0
   0,   0, 126,  -0
   0,   0, 126,  -0
   0,   0, 127,  -0
   0,   0, 128,   0
  -0,  -0, 129,   0
  -0,  -0, 129,   0
  -0,  -0, 128,   0
   0,   0, 128,   0
   0,   0, 128,  -0
   0,   0, 128,  -0
   0,   0, 128,  -0
   0,   0, 128,   0
  -0,  -0, 128,   0
  -0,  -0, 128,   0
  -0,  -0, 128,   0
   0,   0, 128,   0
   0,   0, 128,  -0
   0,   0, 128,  -0
   0,   0, 128,  -0

