# 64 Phase Filters
# Single Set of Coefficients

# The original filename is:
# LCD_NN_Type2_100_H.txt

# Coefficients
   0, 137,   0,  -0
  -0, 139,   0,   0
  -0, 140,   0,   0
  -0, 138,   0,   0
   0, 137,   0,   0
   0, 136,  -0,  -0
   0, 136,  -0,  -0
   0, 137,  -0,  -0
   0, 137,   0,   0
  -0, 137,   0,   0
  -0, 137,   0,   0
  -0, 137,   0,   0
   0, 137,   0,   0
   0, 137,  -0,  -0
   0, 137,  -0,  -0
   0, 137,  -0,  -0
   0, 137,   0,   0
  -0, 136,   0,   0
  -0, 135,   1,   0
  -0, 136,   1,   0
   0, 137,   0,   0
   0, 140,  -1,  -0
   0, 143,  -2,  -0
   0, 142,  -2,  -0
   0, 137,   0,   0
  -0, 125,   4,   0
  -0, 108,  10,   0
  -0,  90,  18,   0
   0,  75,  25,   0
   0,  65,  32,  -0
   0,  58,  38,  -0
   0,  54,  44,  -0
   0,  50,  50,   0
  -0,  45,  55,   0
  -0,  39,  61,   0
  -0,  32,  67,   0
   0,  25,  75,   0
   0,  17,  85,  -0
   0,  10,  96,  -0
   0,   4, 105,  -0
   0,   0, 112,   0
  -0,  -2, 115,   0
  -0,  -2, 115,   0
  -0,  -1, 114,   0
   0,   0, 112,   0
   0,   0, 111,  -0
   0,   1, 111,  -0
   0,   0, 112,  -0
   0,   0, 112,   0
  -0,  -0, 112,   0
  -0,  -0, 112,   0
  -0,  -0, 112,   0
   0,   0, 112,   0
   0,   0, 112,  -0
   0,   0, 113,  -0
   0,   0, 113,  -0
   0,   0, 112,   0
  -0,  -0, 111,   0
  -0,  -0, 110,   0
  -0,  -0, 110,   0
   0,   0, 112,   0
   0,   0, 117,  -0
   0,   0, 124,  -0
   0,   0, 132,  -0

